status,old_path,new_path,area,purpose
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-25/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/h4/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/h4/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/h4/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/h4/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/h8/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/h8/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/h8/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/h8/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m16r4/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m16r4/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m16r4/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m16r4/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m16r8/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m16r8/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m16r8/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m16r8/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m8c0/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m8c0/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m8c0/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m8c0/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m8c1m/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m8c1m/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m8c1m/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m8c1m/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m8r4/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m8r4/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/m8r4/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/m8r4/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/mn2/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/mn2/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/mn2/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/mn2/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/wg/results.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/wg/results.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/r/wg/summary.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/r/wg/summary.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/results/postrun_cleanup_audit.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/results/postrun_cleanup_audit.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/results/range_coalescing_analysis.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/results/range_coalescing_analysis.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/results/range_coalescing_summary.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/results/range_coalescing_summary.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/results/run_manifest.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/results/run_manifest.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0011_public_weather_speed_optimization_20260709/results/trial_summary.csv,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0011_public_weather_speed_optimization_20260709/results/trial_summary.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/documentation/LIVE_POSTGRES_MEASUREMENT_SNAPSHOT_20260710.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/documentation/LIVE_POSTGRES_MEASUREMENT_SNAPSHOT_20260710.md,hkg-tmax,HKG project consolidation and portability
