dataset_id,source_file,file_type,attribute,source_dtype,semantic_class,row_count,non_null_count,null_count,null_pct,storage_decision,db_layer,model_role,operational_status,quality_action,usefulness_score_0_100,rationale,profile_min,profile_max
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_fold_safe_iqr_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.8599999999999994,13.705000000000002
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,trajectory_7_21_slope_c_per_day,double,numeric,48577,48556,21,0.000432,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-1.157142857142857,1.3071428571428572
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,trajectory_7_30_slope_c_per_day,double,numeric,48577,48547,30,0.000618,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.7217391304347827,0.8086956521739129
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,trajectory_roughness_lag7_60_c,double,numeric,48577,48569,8,0.000165,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.32727272727272677,6.454545454545454
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,trajectory_range_lag7_60_c,double,numeric,48577,48570,7,0.000144,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,24.7
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,trajectory_reversal_count_lag7_60,int64,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,10.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,trajectory_plateau_fraction_lag7_60,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,0.7272727272727273
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_autocorr_proxy_14_lag7,double,numeric,48577,48557,20,0.000412,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9532312541611422,0.9150450818555175
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_abs_change_energy_14_lag7_c,double,numeric,48577,48563,14,0.000288,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.1642857142857146,4.321428571428571
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_autocorr_proxy_30_lag7,double,numeric,48577,48554,23,0.000473,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.7928579568040212,0.8408577379556922
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_abs_change_energy_30_lag7_c,double,numeric,48577,48560,17,0.00035,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.443333333333333,3.6200000000000006
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_autocorr_proxy_60_lag7,double,numeric,48577,48544,33,0.000679,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.5665884230208612,0.8480298479376526
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_abs_change_energy_60_lag7_c,double,numeric,48577,48550,27,0.000556,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.6083333333333333,3.3266666666666667
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_autocorr_proxy_90_lag7,double,numeric,48577,48534,43,0.000885,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.4250419927004215,0.8760709015015553
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_abs_change_energy_90_lag7_c,double,numeric,48577,48540,37,0.000762,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.6555555555555557,2.9411111111111117
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_autocorr_proxy_120_lag7,double,numeric,48577,48524,53,0.001091,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.31514276900412774,0.9262429601664739
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_abs_change_energy_120_lag7_c,double,numeric,48577,48530,47,0.000968,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.8183333333333329,2.7233333333333336
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_energy_7_14_minus_30_60_lag7,double,numeric,48577,48550,27,0.000556,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-1.4023809523809525,1.9040476190476197
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spectral_entropy_proxy_lag7,double,numeric,48577,48561,16,0.000329,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.1461447460085638,2.138995069674605
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_hot_p60_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,38.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_cold_p60_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,31.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_hot_p70_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,35.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_cold_p70_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,30.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_hot_p80_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,31.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_cold_p80_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,27.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_hot_p90_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,31.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_cold_p90_run_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,21.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_cumulative_hot_anomaly_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,144.11769867429774
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_cumulative_cold_anomaly_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,128.19295339966922
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,spell_reversal_hazard_proxy_lag7,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,18.2
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_mad_14_lag7_c,double,numeric,48577,48564,13,0.000268,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.10000000000000142,7.100000000000001
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_iqr_14_lag7_c,double,numeric,48577,48564,13,0.000268,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.17499999999999716,13.25
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_sign_change_rate_14_lag7,double,numeric,48577,48562,15,0.000309,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.14285714285714285,0.9285714285714286
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_mad_30_lag7_c,double,numeric,48577,48561,16,0.000329,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.25,5.35
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_iqr_30_lag7_c,double,numeric,48577,48561,16,0.000329,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.5,10.3
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_sign_change_rate_30_lag7,double,numeric,48577,48559,18,0.000371,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.23333333333333334,0.8666666666666667
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_mad_60_lag7_c,double,numeric,48577,48551,26,0.000535,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.4499999999999993,5.050000000000001
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_iqr_60_lag7_c,double,numeric,48577,48551,26,0.000535,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.8749999999999964,9.850000000000001
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_sign_change_rate_60_lag7,double,numeric,48577,48549,28,0.000576,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.3,0.7666666666666667
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_mad_90_lag7_c,double,numeric,48577,48541,36,0.000741,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.5500000000000007,5.750000000000001
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,volatility_iqr_90_lag7_c,double,numeric,48577,48541,36,0.000741,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,1.0999999999999979,11.075
